PubMedID,Matched_Protein_Id,Matched_Protein_Name,Other_protein,True_UniProtIDs,Label,Sentence
30254339,P09919,Granulocyte colony-stimulating factor,g-csf,P09919,TP,"Mobilization of hematopoietic stem cells (HSCs) from bone marrow (BM) to peripheral blood (PB) by cytokine granulocyte colony-stimulating factor (G-CSF) or the chemical antagonist of CXCR4, AMD3100, is important in the treatment of blood diseases."
30254339,P09919,Granulocyte colony-stimulating factor,cxcr4,,FP,"Mobilization of hematopoietic stem cells (HSCs) from bone marrow (BM) to peripheral blood (PB) by cytokine granulocyte colony-stimulating factor (G-CSF) or the chemical antagonist of CXCR4, AMD3100, is important in the treatment of blood diseases."
30256696,O95760,Interleukin-33,il-33,O95760,TP,Interleukin-33 (IL-33) is one of the members of the IL-1 family of cytokines and a ligand of ST2 and IL-1 receptor accessory protein (IL-1RAcP) that is known to affect Th2 inflammatory response with partial effects on Th1 responses.
30256696,O95760,Interleukin-33,il-1 family,,FP,Interleukin-33 (IL-33) is one of the members of the IL-1 family of cytokines and a ligand of ST2 and IL-1 receptor accessory protein (IL-1RAcP) that is known to affect Th2 inflammatory response with partial effects on Th1 responses.
30256696,O95760,Interleukin-33,cytokines,,FP,Interleukin-33 (IL-33) is one of the members of the IL-1 family of cytokines and a ligand of ST2 and IL-1 receptor accessory protein (IL-1RAcP) that is known to affect Th2 inflammatory response with partial effects on Th1 responses.
30256696,O95760,Interleukin-33,st2,,FP,Interleukin-33 (IL-33) is one of the members of the IL-1 family of cytokines and a ligand of ST2 and IL-1 receptor accessory protein (IL-1RAcP) that is known to affect Th2 inflammatory response with partial effects on Th1 responses.
30256696,O95760,Interleukin-33,il-1 receptor accessory protein,,FP,Interleukin-33 (IL-33) is one of the members of the IL-1 family of cytokines and a ligand of ST2 and IL-1 receptor accessory protein (IL-1RAcP) that is known to affect Th2 inflammatory response with partial effects on Th1 responses.
30256696,O95760,Interleukin-33,il-1racp,,FP,Interleukin-33 (IL-33) is one of the members of the IL-1 family of cytokines and a ligand of ST2 and IL-1 receptor accessory protein (IL-1RAcP) that is known to affect Th2 inflammatory response with partial effects on Th1 responses.
30256758,P05112,Interleukin-4,il-4,P05112,TP,Background Meteorin-like hormone (Metrnl) and interleukin-4 (IL-4) are protein molecules that stimulate the production of brown adipose tissue to improve diseases such as type 2 diabetes and obesity.
30256758,P05112,Interleukin-4,protein molecules,,FP,Background Meteorin-like hormone (Metrnl) and interleukin-4 (IL-4) are protein molecules that stimulate the production of brown adipose tissue to improve diseases such as type 2 diabetes and obesity.
30258441,P10145,Interleukin-8,glutamic acid-leucine-arginine (elr) motif,,FP,"The glutamic acid-leucine-arginine (ELR) motif is a hallmark feature shared by mammalian inflammatory CXC chemokines such the granulocyte chemo-attractant CXCL8 (interleukin-8, IL-8)."
30258441,P10145,Interleukin-8,mammalian inflammatory cxc chemokines,,FP,"The glutamic acid-leucine-arginine (ELR) motif is a hallmark feature shared by mammalian inflammatory CXC chemokines such the granulocyte chemo-attractant CXCL8 (interleukin-8, IL-8)."
30258441,P10145,Interleukin-8,granulocyte chemo-attractant cxcl8,,FP,"The glutamic acid-leucine-arginine (ELR) motif is a hallmark feature shared by mammalian inflammatory CXC chemokines such the granulocyte chemo-attractant CXCL8 (interleukin-8, IL-8)."
30258441,P10145,Interleukin-8,il-8,P10145,TP,"The glutamic acid-leucine-arginine (ELR) motif is a hallmark feature shared by mammalian inflammatory CXC chemokines such the granulocyte chemo-attractant CXCL8 (interleukin-8, IL-8)."
30261304,P01584,Interleukin-1 beta,cytokine mediator,,FP,Interleukin-1 beta (IL-1β) is a cytokine mediator of perinatal brain injury.
30261981,P01375,Tumor necrosis factor,tumor necrosis factor (tnf) inhibitor,,FP,We aimed to investigate the usefulness of routine chest radiograph (CXR) examinations for patients with inflammatory arthritis treated with a tumor necrosis factor (TNF) inhibitor in terms of (i) the role of CXR in baseline latent tuberculosis infection (LTBI) screening and (ii) detecting asymptomatic active tuberculosis after TNF inhibitor initiation.
30261981,P01375,Tumor necrosis factor,tnf,P01375,TP,We aimed to investigate the usefulness of routine chest radiograph (CXR) examinations for patients with inflammatory arthritis treated with a tumor necrosis factor (TNF) inhibitor in terms of (i) the role of CXR in baseline latent tuberculosis infection (LTBI) screening and (ii) detecting asymptomatic active tuberculosis after TNF inhibitor initiation.
30265566,P05231,Interleukin-6,il-6,P05231,TP,"Previous studies have shown that serum levels of interleukin-6 (IL-6), which plays an important role in the development of systemic inflammatory response syndrome (SIRS), is significantly increased in wasp sting patients."
30266513,O95760,Interleukin-33,st2,,FP,"ST2, a receptor of interleukin-33, is involved in inflammation."
30266677,P09919,Granulocyte colony-stimulating factor,g-csf,P09919,TP,Mobilization of hematopoietic stem cells for patients with multiple myeloma (MM) may be done using either steady-state granulocyte colony-stimulating factor (G-CSF) or a combination of chemotherapy with G-CSF.
30267808,P01375,Tumor necrosis factor,tumor necrosis factor (tnf) superfamily,,FP,"The tumor necrosis factor (TNF) superfamily consists of a wide variety of inflammatory cytokine, including cell-bound and secreted proteins."
30267808,P01375,Tumor necrosis factor,inflammatory cytokine,,FP,"The tumor necrosis factor (TNF) superfamily consists of a wide variety of inflammatory cytokine, including cell-bound and secreted proteins."
30267808,P01375,Tumor necrosis factor,cell-bound and secreted proteins,,FP,"The tumor necrosis factor (TNF) superfamily consists of a wide variety of inflammatory cytokine, including cell-bound and secreted proteins."
30268392,P01375,Tumor necrosis factor,progranulin,,FP,"Dermal fibroblasts derived from patients with systemic sclerosis (SSc) overproduce progranulin (PGRN), an endogenous antagonist of tumor necrosis factor (TNF) receptors, due to the deficiency of transcription factor Fli1."
30268392,P01375,Tumor necrosis factor,tumor necrosis factor (tnf) receptors,,FP,"Dermal fibroblasts derived from patients with systemic sclerosis (SSc) overproduce progranulin (PGRN), an endogenous antagonist of tumor necrosis factor (TNF) receptors, due to the deficiency of transcription factor Fli1."
30268392,P01375,Tumor necrosis factor,transcription factor fli1,,FP,"Dermal fibroblasts derived from patients with systemic sclerosis (SSc) overproduce progranulin (PGRN), an endogenous antagonist of tumor necrosis factor (TNF) receptors, due to the deficiency of transcription factor Fli1."
30269149,P60568,Interleukin-2,il-2,P60568,TP,To compare the effect of intravesical interleukin-2 (IL-2) instillations with and without a marker lesion on time to recurrence (TTR) in non-muscle-invasive bladder cancer (NMIBC) patients.
30269670,Q14116,Interleukin-18,il-18,Q14116,TP,Serum interleukin-18 (IL-18) levels are increased in patients with interstitial lung disease (ILD).
30271596,P05231,Interleukin-6,il-6,P05231,TP,Interleukin-6 (IL-6) is a cytokine with a critical role in regulating the immune response to infectious disease.
30271596,P05231,Interleukin-6,cytokine,,FP,Interleukin-6 (IL-6) is a cytokine with a critical role in regulating the immune response to infectious disease.
30271595,P05231,Interleukin-6,il6,P05231,TP,Interleukin-6 (IL6) is a cytokine important for inducing the fever response during infection and has been reported to uphold core body temperature during acute cold exposure.
30271595,P05231,Interleukin-6,cytokine,,FP,Interleukin-6 (IL6) is a cytokine important for inducing the fever response during infection and has been reported to uphold core body temperature during acute cold exposure.
30273198,P01375,Tumor necrosis factor,cd40 ligand,,FP,"CD40 ligand (TNFSF5/CD154/CD40L), a member of the tumor necrosis factor (TNF) superfamily is a key regulator of the immune system."
30273198,P01375,Tumor necrosis factor,tumor necrosis factor (tnf) superfamily,,FP,"CD40 ligand (TNFSF5/CD154/CD40L), a member of the tumor necrosis factor (TNF) superfamily is a key regulator of the immune system."
30274295,P15692,Vascular endothelial growth factor A,monoclonal antibody,,FP,"During glioblastoma treatment, the pharmaceutical monoclonal antibody to vascular endothelial growth factor A, bevacizumab, has improved the quality of life and delayed progression for several months, but has not (or only marginally) prolonged overall survival."
30277587,P22301,Interleukin-10,il-10,P22301,TP,"The aim of this study was to investigate the therapeutic mechanism of a specific multifiber mix diet (MF) designed to match the fiber content of a healthy diet in interleukin-10 knockout (IL-10 Sixteen-week-old IL-10 MF treatment significantly ameliorated colitis associated with decreased lamina propria frequency of Th1/Th17 cells, MPO concentrations, and inflammatory cytokines and chemokines (TNF-α, IL-6, MIP-2, MCP-1, and MIP-1α)."
30277587,P22301,Interleukin-10,mpo,,FP,"The aim of this study was to investigate the therapeutic mechanism of a specific multifiber mix diet (MF) designed to match the fiber content of a healthy diet in interleukin-10 knockout (IL-10 Sixteen-week-old IL-10 MF treatment significantly ameliorated colitis associated with decreased lamina propria frequency of Th1/Th17 cells, MPO concentrations, and inflammatory cytokines and chemokines (TNF-α, IL-6, MIP-2, MCP-1, and MIP-1α)."
30277587,P22301,Interleukin-10,inflammatory cytokines,,FP,"The aim of this study was to investigate the therapeutic mechanism of a specific multifiber mix diet (MF) designed to match the fiber content of a healthy diet in interleukin-10 knockout (IL-10 Sixteen-week-old IL-10 MF treatment significantly ameliorated colitis associated with decreased lamina propria frequency of Th1/Th17 cells, MPO concentrations, and inflammatory cytokines and chemokines (TNF-α, IL-6, MIP-2, MCP-1, and MIP-1α)."
30277587,P22301,Interleukin-10,chemokines,,FP,"The aim of this study was to investigate the therapeutic mechanism of a specific multifiber mix diet (MF) designed to match the fiber content of a healthy diet in interleukin-10 knockout (IL-10 Sixteen-week-old IL-10 MF treatment significantly ameliorated colitis associated with decreased lamina propria frequency of Th1/Th17 cells, MPO concentrations, and inflammatory cytokines and chemokines (TNF-α, IL-6, MIP-2, MCP-1, and MIP-1α)."
30277587,P22301,Interleukin-10,il-6,P05231,TP,"The aim of this study was to investigate the therapeutic mechanism of a specific multifiber mix diet (MF) designed to match the fiber content of a healthy diet in interleukin-10 knockout (IL-10 Sixteen-week-old IL-10 MF treatment significantly ameliorated colitis associated with decreased lamina propria frequency of Th1/Th17 cells, MPO concentrations, and inflammatory cytokines and chemokines (TNF-α, IL-6, MIP-2, MCP-1, and MIP-1α)."
30277587,P22301,Interleukin-10,mip-2,,FP,"The aim of this study was to investigate the therapeutic mechanism of a specific multifiber mix diet (MF) designed to match the fiber content of a healthy diet in interleukin-10 knockout (IL-10 Sixteen-week-old IL-10 MF treatment significantly ameliorated colitis associated with decreased lamina propria frequency of Th1/Th17 cells, MPO concentrations, and inflammatory cytokines and chemokines (TNF-α, IL-6, MIP-2, MCP-1, and MIP-1α)."
30277587,P22301,Interleukin-10,mcp-1,P13500,TP,"The aim of this study was to investigate the therapeutic mechanism of a specific multifiber mix diet (MF) designed to match the fiber content of a healthy diet in interleukin-10 knockout (IL-10 Sixteen-week-old IL-10 MF treatment significantly ameliorated colitis associated with decreased lamina propria frequency of Th1/Th17 cells, MPO concentrations, and inflammatory cytokines and chemokines (TNF-α, IL-6, MIP-2, MCP-1, and MIP-1α)."
30278563,Q14116,Interleukin-18,neutrophil gelatinase-associated lipocalin,,FP,"Neutrophil gelatinase-associated lipocalin (NGAL) and interleukin-18 (IL-18) were considered as the most promising biomarkers in prediction of acute kidney injury (AKI), but the priority of them remains unclear."
30278563,Q14116,Interleukin-18,ngal,,FP,"Neutrophil gelatinase-associated lipocalin (NGAL) and interleukin-18 (IL-18) were considered as the most promising biomarkers in prediction of acute kidney injury (AKI), but the priority of them remains unclear."
